R-232,1305,0,360,0,0,0,0,0,0,0,0,288611,3243
R-234,1304,0,360,0,0,0,0,0,0,0,0,288700,3244
R-236,1304,0,360,0,0,0,0,0,0,0,0,288789,3245
R-237,1304,0,360,0,0,0,0,0,0,0,0,288879,3246
R-237,1304,0,360,0,0,0,0,0,0,0,0,288967,3247
R-236,1305,0,360,0,0,0,0,0,0,0,0,289056,3248
R-234,1306,0,360,0,0,0,0,0,0,0,0,289145,3249
R-231,1307,0,360,0,0,0,0,0,0,0,0,289234,3250
R-229,1307,0,360,0,0,0,0,0,0,0,0,289323,3251
R-226,1306,0,360,0,0,0,0,0,0,0,0,289412,3252
R-224,1305,0,360,0,0,0,0,0,0,0,0,289501,3253
R-222,1304,0,360,0,0,0,0,0,0,0,0,289590,3254
R-221,1304,0,360,0,0,0,0,0,0,0,0,289679,3255
R-221,1304,0,360,0,0,0,0,0,0,0,0,289768,3256
R-222,1304,0,360,0,0,0,0,0,0,0,0,289857,3257
R-223,1305,0,360,0,0,0,0,0,0,0,0,289946,3258
R-225,1306,0,360,0,0,0,0,0,0,0,0,290035,3259
R-228,1307,0,360,0,0,0,0,0,0,0,0,290124,3260
R-232,1308,0,360,0,0,0,0,0,0,0,0,290213,3261
R-236,1308,0,360,0,0,0,0,0,0,0,0,290302,3262
R-240,1309,0,360,0,0,0,0,0,0,0,0,290391,3263
R-244,1309,0,360,0,0,0,0,0,0,0,0,290480,3264
R-247,1310,0,360,0,0,0,0,0,0,0,0,290569,3265
R-250,1310,0,360,0,0,0,0,0,0,0,0,290658,3266
R-253,1310,0,360,0,0,0,0,0,0,0,0,290747,3267
R-256,1310,0,360,0,0,0,0,0,0,0,0,290836,3268
R-259,1310,0,360,0,0,0,0,0,0,0,0,290925,3269
R-262,1310,0,360,0,0,0,0,0,0,0,0,291014,3270
R-265,1310,0,360,0,0,0,0,0,0,0,0,291103,3271
R-267,1310,0,360,0,0,0,0,0,0,0,0,291192,3272
R-269,1310,0,360,0,0,0,0,0,0,0,0,291281,3273
R-270,1311,0,360,0,0,0,0,0,0,0,0,291370,3274
R-270,1311,0,360,0,0,0,0,0,0,0,0,291459,3275
R-269,1312,0,360,0,0,0,0,0,0,0,0,291548,3276
R-268,1313,0,360,0,0,0,0,0,0,0,0,291637,3277
R-266,1313,0,360,0,0,0,0,0,0,0,0,291726,3278
R-263,1313,0,360,0,0,0,0,0,0,0,0,291815,3279
R-261,1313,0,360,0,0,0,0,0,0,0,0,291904,3280
R-261,1312,0,360,0,0,0,0,0,0,0,0,291993,3281
R-261,1311,0,360,0,0,0,0,0,0,0,0,292082,3282
R-262,1310,0,360,0,0,0,0,0,0,0,0,292171,3283
R-262,1310,0,360,0,0,0,0,0,0,0,0,292260,3284
R-262,1310,0,360,0,0,0,0,0,0,0,0,292349,3285
R-262,1310,0,360,0,0,0,0,0,0,0,0,292438,3286
R-261,1311,0,360,0,0,0,0,0,0,0,0,292527,3287
R-261,1311,0,360,0,0,0,0,0,0,0,0,292615,3288
R-261,1311,0,360,0,0,0,0,0,0,0,0,292705,3289
R-261,1311,0,360,0,0,0,0,0,0,0,0,292794,3290
R-261,1311,0,360,0,0,0,0,0,0,0,0,292883,3291
R-261,1311,0,360,0,0,0,0,0,0,0,0,292972,3292
R-261,1311,0,360,0,0,0,0,0,0,0,0,293061,3293
R-260,1311,0,360,0,0,0,0,0,0,0,0,293150,3294
R-259,1312,0,360,0,0,0,0,0,0,0,0,293239,3295
R-258,1313,0,360,0,0,0,0,0,0,0,0,293328,3296
R-255,1315,0,360,0,0,0,0,0,0,0,0,293417,3297
R-252,1317,0,360,0,0,0,0,0,0,0,0,293506,3298
